Campus,Course ID,CRN,Section,Title,Link,Schedule Type,Start Date,Meeting Days,Meeting Time,Building,Room,Primary Instructor Last Name,Cap
Main,CCE1001,43093,110,Introduction to Eng Design,,Lecture,8/29/18,W,17:30 - 20:00,Elson S. Floyd Hall,D0204,Wilcox,60
Main,CCE2360,40006,500,Geomatics,L1,Lecture,8/29/18,R,17:30 - 19:10,Elson S. Floyd Hall,D0212,Bayha,40
Main,CCE2360,40842,540,Geomatics,B1,Lab or Discussion,8/29/18,T,13:00 - 15:45,Elson S. Floyd Hall,C0112,Bayha,13
Main,CCE2360,40843,545,Geomatics,B1,Lab or Discussion,8/29/18,F,14:30 - 17:15,Elson S. Floyd Hall,C0112,Bayha,13
Main,CCE3350,43550,100,Water Resources Engineering,,Lecture,8/29/18,TR,08:30 - 09:45,Elson S. Floyd Hall,C0141,Hains,30
Main,CCE3360,40844,500,Soil Mechanics,L1,Lecture,8/29/18,MW,09:30 - 10:20,Elson S. Floyd Hall,D0201,Attanayake,45
Main,CCE3360,40845,545,Soil Mechanics,B1,Lab or Discussion,8/29/18,R,16:00 - 18:45,Elson S. Floyd Hall,G0205,Attanayake,15
Main,CCE3360,42122,550,Soil Mechanics,B1,Lab or Discussion,8/29/18,F,08:30 - 11:15,Elson S. Floyd Hall,G0205,Attanayake,15
Main,CCE4300,43263,500,Traffic Design,L1,Lecture,8/29/18,MW,08:30 - 09:20,Elson S. Floyd Hall,D0210,Burdick,40
Main,CCE4300,42275,540,Traffic Design,B1,Lab or Discussion,8/29/18,M,10:30 - 13:20,Elson S. Floyd Hall,C0228,Burdick,20
Main,CCE4300,42276,545,Traffic Design,B1,Lab or Discussion,8/29/18,F,11:30 - 14:20,Elson S. Floyd Hall,C0228,Burdick,20
Main,CCE4310,40008,100,Const Planning And Scheduling,,Lecture,8/29/18,TR,14:30 - 15:45,Elson S. Floyd Hall,C0122,Hains,36
Main,CCE4360,40015,100,Const Est/Bidding/Cost Cntrl,,Lecture,8/29/18,T,16:00 - 18:25,Elson S. Floyd Hall,D0212,Khan,40
Main,CCE4400,40016,100,Intro To Structural Design,,Lecture,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,D0212,Shao,40
Main,CCE4561,43267,100,Found & Earth Ret Struc Desig,,Lecture,8/29/18,TR,13:00 - 14:15,Elson S. Floyd Hall,D0212,Attanayake,40
Main,CCE4830,43513,100,Project Design And Control,,Lecture,8/29/18,M,13:30 - 14:20,Elson S. Floyd Hall,C0124,Hains,36
Main,CCE4850,43092,100,Senior Project,,Lecture,8/29/18,MWF,14:30 - 15:20,Elson S. Floyd Hall,C0123,Hains,30
Main,CCE4990,40021,100,Independent Studies,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CCE5400,45653,100,Transportation Planning,,Lecture/Lab/Discussion,8/29/18,W,15:30 - 18:00,Elson S. Floyd Hall,G0209,Kwigizile,18
Main,CCE6020,44336,100,Modeling Anal Civil Eng Appl,,Lecture/Lab/Discussion,8/29/18,TR,16:00 - 17:15,Elson S. Floyd Hall,D0202,Aktan,38
Main,CCE6310,45654,100,Design&anal Constr Operations,,Lecture,8/29/18,M,18:30 - 21:00,Elson S. Floyd Hall,C0123,Liu,40
Main,CCE6460,45655,100,Earthquake Engineering,,Lecture,8/29/18,M,15:00 - 17:20,Elson S. Floyd Hall,D0212,Shao,36
Main,CCE6520,45656,100,Prestressed Concrete Design,,Lecture/Lab/Discussion,8/29/18,TR,13:00 - 14:15,Elson S. Floyd Hall,C0123,Aktan,40
Main,CCE6540,45779,100,Traffic Safety Engineering,,Lecture/Lab/Discussion,8/29/18,R,18:30 - 21:00,Elson S. Floyd Hall,C0123,Kwigizile,40
Main,CCE6850,41997,100,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CCE6850,41998,105,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,Abudayyeh,5
Main,CCE6850,41999,110,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,Aktan,5
Main,CCE6850,42000,115,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,Attanayake,5
Main,CCE6850,42001,120,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,Kwigizile,5
Main,CCE6850,42002,125,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,Oh,5
Main,CCE6850,42116,130,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,Shao,5
Main,CCE6850,42225,135,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,Hains,5
Main,CCE6850,44790,140,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,Hu,5
Main,CCE6850,44791,145,Advanced Design Project,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CCE6960,45486,110,Engineering Research Design,,Lecture,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,F0210,Abudayyeh,20
Main,CCE7000,40025,100,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Abudayyeh,5
Main,CCE7000,40026,105,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Aktan,5
Main,CCE7000,40029,110,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Attanayake,5
Main,CCE7000,40030,115,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Hains,5
Main,CCE7000,40031,120,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Hu,5
Main,CCE7000,41287,125,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Kwigizile,5
Main,CCE7000,42117,130,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Oh,5
Main,CCE7000,42226,135,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Shao,5
Main,CCE7000,44670,140,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CCE7000,44671,145,Master's Thesis,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CCE7100,40032,100,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Abudayyeh,5
Main,CCE7100,40033,105,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Aktan,5
Main,CCE7100,40034,110,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Attanayake,5
Main,CCE7100,40035,115,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Hains,5
Main,CCE7100,40036,120,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Hu,5
Main,CCE7100,41289,125,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Kwigizile,5
Main,CCE7100,42118,130,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Oh,5
Main,CCE7100,42227,135,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Shao,5
Main,CCE7100,44793,140,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Toutanji,5
Main,CCE7100,44794,145,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Liu,5
Main,CCE7100,44795,150,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CCE7300,44337,100,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Aktan,5
Main,CCE7300,44338,105,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Attanayake,5
Main,CCE7300,44339,110,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Hains,5
Main,CCE7300,44340,115,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Hu,5
Main,CCE7300,44341,120,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Kwigizile,5
Main,CCE7300,44342,125,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Oh,5
Main,CCE7300,44343,130,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Shao,5
Main,CCE7300,44344,135,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Toutanji,5
Main,CCE7300,44567,140,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Abudayyeh,5
Main,CS1021,41895,500,Intro Engr Comp I: Sprdsheet,L1,Lecture,8/29/18,MW,16:30 - 17:20,Elson S. Floyd Hall,D0109,Mohammed,150
Main,CS1021,40817,540,Intro Engr Comp I: Sprdsheet,B1,Lab or Discussion,8/29/18,T,10:30 - 12:20,Elson S. Floyd Hall,C0229,Chang,28
Main,CS1021,40818,545,Intro Engr Comp I: Sprdsheet,B1,Lab or Discussion,8/29/18,W,13:30 - 15:20,Elson S. Floyd Hall,C0229,Al Shaikhli,28
Main,CS1021,41896,550,Intro Engr Comp I: Sprdsheet,B1,Lab or Discussion,8/29/18,T,17:30 - 19:20,Elson S. Floyd Hall,C0229,Chang,28
Main,CS1021,41897,555,Intro Engr Comp I: Sprdsheet,B1,Lab or Discussion,8/29/18,R,17:30 - 19:20,Elson S. Floyd Hall,C0229,Al Shaikhli,28
Main,CS1022,41898,500,Intro Engr Comp II: Math Soft,L1,Lecture,8/29/18,MW,16:30 - 17:20,Elson S. Floyd Hall,D0109,Mohammed,80
Main,CS1022,40858,540,Intro Engr Comp II: Math Soft,B1,Lab or Discussion,8/29/18,T,10:30 - 12:20,Elson S. Floyd Hall,C0229,Chang,28
Main,CS1022,40862,545,Intro Engr Comp II: Math Soft,B1,Lab or Discussion,8/29/18,W,13:30 - 15:20,Elson S. Floyd Hall,C0229,Al Shaikhli,28
Main,CS1022,41899,550,Intro Engr Comp II: Math Soft,B1,Lab or Discussion,8/29/18,T,17:30 - 19:20,Elson S. Floyd Hall,C0229,Chang,28
Main,CS1022,41900,555,Intro Engr Comp II: Math Soft,B1,Lab or Discussion,8/29/18,R,17:30 - 19:20,Elson S. Floyd Hall,C0229,Al Shaikhli,28
Main,CS1023,41901,500,Intro Engr Comp III: Comp Prog,L1,Lecture,8/29/18,MW,16:30 - 17:20,Elson S. Floyd Hall,D0109,Mohammed,150
Main,CS1023,40871,540,Intro Engr Comp III: Comp Prog,B1,Lab or Discussion,8/29/18,T,10:30 - 12:20,Elson S. Floyd Hall,C0229,Chang,28
Main,CS1023,40872,545,Intro Engr Comp III: Comp Prog,B1,Lab or Discussion,8/29/18,W,13:30 - 15:20,Elson S. Floyd Hall,C0229,Al Shaikhli,28
Main,CS1023,41902,550,Intro Engr Comp III: Comp Prog,B1,Lab or Discussion,8/29/18,T,17:30 - 19:20,Elson S. Floyd Hall,C0229,Chang,28
Main,CS1023,41903,555,Intro Engr Comp III: Comp Prog,B1,Lab or Discussion,8/29/18,R,17:30 - 19:20,Elson S. Floyd Hall,C0229,Al Shaikhli,28
Main,CS1110,41904,526,Computer Science I,L1,Lecture,8/29/18,TR,11:30 - 12:45,Elson S. Floyd Hall,D0109,Kaminski,129
Main,CS1110,40246,545,Computer Science I,B1,Lab or Discussion,8/29/18,W,10:30 - 12:20,Elson S. Floyd Hall,C0224,Kaminski,26
Main,CS1110,40247,550,Computer Science I,B1,Lab or Discussion,8/29/18,W,12:30 - 14:20,Elson S. Floyd Hall,C0224,Kaminski,26
Main,CS1110,40248,555,Computer Science I,B1,Lab or Discussion,8/29/18,T,16:30 - 18:20,Elson S. Floyd Hall,C0224,Kaminski,26
Main,CS1110,42087,560,Computer Science I,B1,Lab or Discussion,8/29/18,W,14:30 - 16:20,Elson S. Floyd Hall,C0224,Kaminski,25
Main,CS1110,42437,565,Computer Science I,B1,Lab or Discussion,8/29/18,R,09:30 - 11:20,Elson S. Floyd Hall,C0224,Kaminski,26
Main,CS1120,40256,500,Computer Science II,L1,Lecture,8/29/18,TR,11:30 - 12:45,Elson S. Floyd Hall,D0115,Olagbemi,40
Main,CS1120,46290,505,Computer Science II,L1,Lecture,8/29/18,TR,17:30 - 18:45,Elson S. Floyd Hall,C0136,Olagbemi,40
Main,CS1120,40257,540,Computer Science II,B1,Lab or Discussion,8/29/18,W,08:30 - 10:20,Elson S. Floyd Hall,C0224,Li,26
Main,CS1120,40258,545,Computer Science II,B1,Lab or Discussion,8/29/18,W,16:30 - 18:20,Elson S. Floyd Hall,C0224,Li,26
Main,CS1120,46009,550,Computer Science II,B1,Lab or Discussion,8/29/18,W,10:30 - 12:20,Elson S. Floyd Hall,C0227,Olagbemi,24
Main,CS1200,43518,100,Prog in C for Engineers,,Lecture,8/29/18,TR,16:00 - 17:15,Elson S. Floyd Hall,D0204,Bae,40
Main,CS1200,46292,105,Prog in C for Engineers,,Lecture,8/29/18,MW,18:30 - 19:45,Elson S. Floyd Hall,C0124,Guo,40
Main,CS1310,45321,100,Foundations of Computer Sci,,Lecture,8/29/18,MW,09:30 - 11:10,Elson S. Floyd Hall,C0123,Gifford,25
Main,CS1310,44770,105,Foundations of Computer Sci,,Lecture,8/29/18,TR,16:30 - 18:10,Elson S. Floyd Hall,D0210,Trenary,25
Main,CS2000,46705,100,Python Programming,,Lecture,8/29/18,MWF,09:30 - 10:20,Elson S. Floyd Hall,C0141,Al-Mawee,25
Main,CS2230,40280,100,Comp Org&assemb Lang,,Lecture,8/29/18,TR,13:00 - 14:15,Elson S. Floyd Hall,C0141,MacCreery,30
Main,CS2230,42545,105,Comp Org&assemb Lang,,Lecture,8/29/18,TR,16:00 - 17:15,Elson S. Floyd Hall,C0136,MacCreery,30
Main,CS3100,44397,100,Store Retrieve Process BigData,,Lecture,8/29/18,MW,16:00 - 17:15,Elson S. Floyd Hall,C0123,Kapenga,30
Main,CS3240,44478,100,Systems Programming Concepts,,Lecture,8/29/18,TR,13:00 - 14:15,Elson S. Floyd Hall,D0202,Guo,30
Main,CS3240,45590,105,Systems Programming Concepts,,Lecture,8/29/18,MW,14:30 - 15:45,Elson S. Floyd Hall,D0208,Guo,30
Main,CS3310,40281,100,Data And File Structures,,Lecture,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,D0115,Gupta,35
Main,CS3310,46291,105,Data And File Structures,,Lecture,8/29/18,TR,13:00 - 14:15,Elson S. Floyd Hall,C0136,Shen,30
Main,CS3500,44214,100,Intro to Web Technologies,,Lecture,8/29/18,TR,11:30 - 12:45,Elson S. Floyd Hall,D0210,Hong,36
Main,CS3500,46293,105,Intro to Web Technologies,,Lecture,8/29/18,MWF,13:30 - 14:20,Elson S. Floyd Hall,C0122,Hong,36
Main,CS4120,42440,100,Professional Field Exp,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Carr,5
Main,CS4310,40314,100,Dsgn & Analysis Of Algorithms,,Lecture,8/29/18,TR,13:00 - 14:15,Elson S. Floyd Hall,D0210,Gupta,36
Main,CS4430,43331,100,Database Mgmt Systems,,Lecture,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,D0201,Yang,35
Main,CS4540,40315,100,Operating Systems,,Lecture,8/29/18,TR,16:00 - 17:15,Elson S. Floyd Hall,C0122,Gharaibeh,36
Main,CS4900,43332,100,Soft Sys Dev I: Reqmts & Dsgn,,Lecture,8/29/18,MW,10:30 - 12:10,Elson S. Floyd Hall,C0124,Kapenga,32
Main,CS4910,41915,100,Soft Sys Dev Ii: Impl & Test,,Lecture/Lab/Discussion,8/29/18,M,18:30 - 20:10,Elson S. Floyd Hall,D0201,Kapenga,42
Main,CS4990,40282,100,Undgrd Rscrh In Computer Sci,,Independent Study,8/29/18,,,Contact Dept for Location,0,Hardin,3
Main,CS4990,40283,105,Undgrd Rscrh In Computer Sci,,Independent Study,8/29/18,,,Contact Dept for Location,0,,3
Main,CS5260,44530,100,Parallel Computations,,Lecture,8/29/18,TR,11:30 - 12:45,Elson S. Floyd Hall,D0204,Bae,24
Main,CS5310,44231,100,Algorithms,,Lecture,8/29/18,MW,12:30 - 14:10,Elson S. Floyd Hall,D0202,Dedoncker,32
Main,CS5430,44068,100,Database Systems,,Lecture,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,D0201,Yang,11
Main,CS5550,44069,100,Computer Networks,,Lecture,8/29/18,TR,18:30 - 19:45,Elson S. Floyd Hall,D0202,Bhattacharjee,30
Main,CS5700,46142,100,Computer Security & Info Assur,,Lecture/Lab/Discussion,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,C0141,Lilien,32
Main,CS5800,43519,100,Theory Foundations,,Lecture,8/29/18,MW,10:30 - 12:10,Elson S. Floyd Hall,D0206,Dedoncker,32
Main,CS5810,46692,100,Compiler Dsgn&implem,,Lecture,8/29/18,MW,16:00 - 17:15,Elson S. Floyd Hall,C0141,Carr,30
Main,CS5950,44592,105,Capture the Flag,,Lecture,8/29/18,F,14:00 - 14:50,Kohrman Hall,2217,MacCreery,20
Main,CS5990,41783,110,Independent Study-CS,,Independent Study,8/29/18,,,Contact Dept for Location,0,Carr,1
Main,CS5990,41784,115,Independent Study-CS,,Independent Study,8/29/18,,,Contact Dept for Location,0,Yang,10
Main,CS5990,41785,120,Independent Study-CS,,Independent Study,8/29/18,,,Contact Dept for Location,0,Shen,10
Main,CS6030,43745,100,Information Retrieval,,Lecture,8/29/18,TR,11:30 - 12:45,Elson S. Floyd Hall,D0205,Fong,32
Main,CS6030,46145,105,Store Retrieve Process BigData,,Lecture,8/29/18,MW,16:00 - 17:15,Elson S. Floyd Hall,C0123,Kapenga,10
Main,CS6550,46693,100,Adv Operating System,,Lecture,8/29/18,TR,16:00 - 17:15,Elson S. Floyd Hall,C0141,Yang,30
Main,CS6600,45755,100,Software Engineering,,Lecture,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,C0208,Shen,24
Main,CS6910,46144,100,Trust & Privacy in Computing,,Seminar or Studio,8/29/18,TR,13:00 - 14:15,Elson S. Floyd Hall,D0205,Lilien,32
Main,CS6970,40321,100,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Bae,5
Main,CS6970,42039,105,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS6970,40322,110,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS6970,40323,115,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS6970,40324,120,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS6970,40325,125,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS6970,40326,130,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS6970,40327,135,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS6970,40328,140,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS6970,40329,145,Masters Project,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,,5
Main,CS7000,40331,100,Masters Thesis,,Independent Study,8/29/18,,,Contact Dept for Location,0,Gupta,5
Main,CS7000,40332,105,Masters Thesis,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CS7000,40334,110,Masters Thesis,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CS7000,42100,115,Masters Thesis,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CS7000,42101,120,Masters Thesis,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CS7100,40335,100,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Carr,5
Main,CS7100,40336,105,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Yang,5
Main,CS7100,41786,110,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Bae,5
Main,CS7100,41787,115,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,Fong,5
Main,CS7100,41788,120,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CS7100,42099,125,Independent Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,5
Main,CS7120,44778,100,Prof Field Exper,,Supervision or Practicum,8/29/18,,,Contact Dept for Location,0,Carr,5
Main,CS7300,40338,100,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Lilien,10
Main,CS7300,41789,105,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Abdel-Qader,10
Main,CS7300,41790,110,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Dedoncker,10
Main,CS7300,41791,115,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Carr,10
Main,CS7300,41808,120,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Al-Fuqaha,10
Main,CS7300,41809,125,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Saeed,10
Main,CS7300,41810,130,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Yang,10
Main,CS7300,41811,135,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Gupta,10
Main,CS7300,44712,140,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,Fong,10
Main,CS7300,44713,145,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7300,44714,150,Doctoral Dissertation,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7350,40340,100,Graduate Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7350,40341,105,Graduate Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7350,40342,110,Graduate Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7350,40343,115,Graduate Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7350,42096,120,Graduate Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7350,42097,125,Graduate Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7350,42102,130,Graduate Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
Main,CS7350,42103,135,Graduate Research,,Independent Study,8/29/18,,,Contact Dept for Location,0,,10
WMU - Online Education,CS5710,45424,950,Network Security Fundamentals,,Lecture/Lab/Discussion,8/29/18,,,Online - Semester Course,CLASS,Johnson,26
WMU - Online Education,CS6730,46060,950,Installation Hardening,,Lecture/Lab/Discussion,8/29/18,,,Online - Semester Course,CLASS,Johnson,26
WMU - Online Education,CS6740,46061,950,Wireless Ethical Hacking,,Lecture/Lab/Discussion,8/29/18,,,Online - Semester Course,CLASS,Johnson,26
Main,ECE2100,41162,500,Circuit Analysis,L1,Lecture,8/29/18,MWF,09:30 - 10:20,Elson S. Floyd Hall,D0109,Miller,126
