Campus,Course ID,CRN,Section,Title,Link,Schedule Type,Start Date,Meeting Days,Meeting Time,Building,Room,Primary Instructor Last Name,Cap
Main,ECE2100,41163,540,Circuit Analysis,B1,Lab or Discussion,8/29/18,T,08:30 - 11:10,Elson S. Floyd Hall,B0215,Miller,18
Main,ECE2100,42733,542,Circuit Analysis,B1,Lab or Discussion,8/29/18,R,08:30 - 11:10,Elson S. Floyd Hall,B0215,Miller,18
Main,ECE2100,41165,560,Circuit Analysis,B1,Lab or Discussion,8/29/18,T,14:30 - 17:10,Elson S. Floyd Hall,B0215,Miller,18
Main,ECE2100,41166,565,Circuit Analysis,B1,Lab or Discussion,8/29/18,R,18:30 - 21:10,Elson S. Floyd Hall,B0215,Miller,18
Main,ECE2100,41167,590,Circuit Analysis,B1,Lab or Discussion,8/29/18,M,18:30 - 21:10,Elson S. Floyd Hall,B0215,Miller,18
Main,ECE2100,44656,595,Circuit Analysis,B1,Lab or Discussion,8/29/18,W,18:30 - 21:10,Elson S. Floyd Hall,B0215,Miller,18
Main,ECE2100,45536,596,Circuit Analysis,B1,Lab or Discussion,8/29/18,T,18:30 - 21:10,Elson S. Floyd Hall,B0215,Miller,18
Main,ECE2110,41168,500,Mach/Electrn Circuit,L1,Lecture,8/29/18,TR,14:30 - 15:20,Elson S. Floyd Hall,D0212,Makin,32
Main,ECE2110,41169,545,Mach/Electrn Circuit,B1,Lab or Discussion,8/29/18,R,11:30 - 14:10,Elson S. Floyd Hall,B0212,Makin,16
Main,ECE2110,41170,555,Mach/Electrn Circuit,B1,Lab or Discussion,8/29/18,W,18:30 - 21:10,Elson S. Floyd Hall,B0212,Makin,16
Main,ECE2210,41171,500,Electronics I,L1,Lecture,8/29/18,MWF,08:30 - 09:20,Elson S. Floyd Hall,D0212,Durbin,40
Main,ECE2210,45601,540,Electronics I,B1,Lab or Discussion,8/29/18,W,18:30 - 21:10,Elson S. Floyd Hall,B0216,Durbin,20
Main,ECE2210,41172,545,Electronics I,B1,Lab or Discussion,8/29/18,T,14:30 - 17:10,Elson S. Floyd Hall,B0216,Durbin,20
Main,ECE2500,41174,500,Digital Logic,L1,Lecture,8/29/18,TR,08:30 - 09:20,Elson S. Floyd Hall,D0109,Johnson,86
Main,ECE2500,42864,544,Digital Logic,B1,Lab or Discussion,8/29/18,T,09:30 - 12:10,Elson S. Floyd Hall,B0213,Johnson,18
Main,ECE2500,41177,560,Digital Logic,B1,Lab or Discussion,8/29/18,W,15:30 - 18:10,Elson S. Floyd Hall,B0213,Johnson,20
Main,ECE2500,42215,565,Digital Logic,B1,Lab or Discussion,8/29/18,R,15:30 - 18:10,Elson S. Floyd Hall,B0213,Johnson,18
Main,ECE2500,41178,570,Digital Logic,B1,Lab or Discussion,8/29/18,T,18:30 - 21:10,Elson S. Floyd Hall,B0213,Johnson,20
Main,ECE2500,41179,575,Digital Logic,B1,Lab or Discussion,8/29/18,W,18:30 - 21:10,Elson S. Floyd Hall,B0213,Johnson,20
Main,ECE2500,45537,585,Digital Logic,B1,Lab or Discussion,8/29/18,R,18:30 - 21:10,Elson S. Floyd Hall,B0213,Johnson,18
Main,ECE2510,41180,500,Intro To Microprocessors,L1,Lecture,8/29/18,TR,11:30 - 12:45,Elson S. Floyd Hall,D0212,Narakathu,40
Main,ECE2510,41983,555,Intro To Microprocessors,B1,Lab or Discussion,8/29/18,T,08:30 - 11:10,Elson S. Floyd Hall,B0214,Narakathu,20
Main,ECE2510,41181,560,Intro To Microprocessors,B1,Lab or Discussion,8/29/18,R,14:30 - 17:10,Elson S. Floyd Hall,B0214,Narakathu,20
Main,ECE2990,42186,100,Cooperative Education,,Supervision or Practicum,8/29/18,,,,,Bazuin,3
Main,ECE2990,42187,105,Cooperative Education,,Supervision or Practicum,8/29/18,,,,,Bazuin,3
Main,ECE2990,42188,110,Cooperative Education,,Supervision or Practicum,8/29/18,,,,,Bazuin,3
Main,ECE2990,43470,115,Cooperative Education,,Supervision or Practicum,8/29/18,,,,,Bazuin,5
Main,ECE3100,41182,100,Network Analysis,,Lecture,8/29/18,MWF,10:30 - 11:20,Elson S. Floyd Hall,D0212,Abdel-Qader,40
Main,ECE3300,41183,500,Electrical Machinery,L1,Lecture,8/29/18,MWF,13:30 - 14:20,Elson S. Floyd Hall,D0212,Asumadu,36
Main,ECE3300,42507,540,Electrical Machinery,B1,Lab or Discussion,8/29/18,T,08:30 - 11:10,Elson S. Floyd Hall,B0212,Asumadu,18
Main,ECE3300,41184,545,Electrical Machinery,B1,Lab or Discussion,8/29/18,T,14:30 - 17:10,Elson S. Floyd Hall,B0212,Asumadu,18
Main,ECE3510,41185,100,Engineering Of Rt Systems,,Lecture,8/29/18,MWF,14:30 - 15:20,Elson S. Floyd Hall,C0124,Tanner,20
Main,ECE3610,41187,100,Electromagnet Fields,,Lecture,8/29/18,MW,11:30 - 12:20,Elson S. Floyd Hall,C0229,Johnson,28
Main,ECE3610,41187,100,Electromagnet Fields,,Lecture,8/29/18,TR,11:30 - 12:20,Elson S. Floyd Hall,C0141,Johnson,28
Main,ECE3710,41188,100,Linear Systems,,Lecture,8/29/18,MWF,08:30 - 09:20,Elson S. Floyd Hall,C0122,Gejji,35
Main,ECE3800,41189,100,Prob Sig & Sys Analysis,,Lecture,8/29/18,MWF,09:30 - 10:20,Elson S. Floyd Hall,D0210,Sanda,35
Main,ECE4200,41196,100,Power Electronics,,Lecture,8/29/18,MWF,09:30 - 10:20,Elson S. Floyd Hall,D0115,Asumadu,28
Main,ECE4500,42734,100,Digital Electronics,,Lecture/Lab/Discussion,8/29/18,T,18:30 - 21:00,Elson S. Floyd Hall,B0210,Grantner,6
Main,ECE4500,42734,100,Digital Electronics,,Lecture/Lab/Discussion,8/29/18,MWF,13:30 - 14:20,Elson S. Floyd Hall,C0141,Grantner,6
Main,ECE4525,46294,100,Digital Design,,Lecture,8/29/18,MWF,11:30 - 12:20,Elson S. Floyd Hall,D0210,Grantner,15
Main,ECE4525,46294,100,Digital Design,,Lecture,8/29/18,W,18:30 - 21:10,Elson S. Floyd Hall,B0210,Grantner,15
Main,ECE4600,41238,100,Communications Syst,,Lecture,8/29/18,MWF,10:30 - 11:20,Elson S. Floyd Hall,D0201,Gejji,30
Main,ECE4810,43018,100,Electr/Computer Engrg Desgn I,,Lecture,8/29/18,W,16:30 - 17:50,Elson S. Floyd Hall,C0124,Gomez,35
Main,ECE4810,43018,100,Electr/Computer Engrg Desgn I,,Lecture,8/29/18,M,16:30 - 17:20,Elson S. Floyd Hall,C0124,Gomez,35
Main,ECE4810,43018,100,Electr/Computer Engrg Desgn I,,Lecture,8/29/18,F,16:30 - 17:20,Elson S. Floyd Hall,C0124,Gomez,35
Main,ECE4820,41250,100,Elect/Computer Engrg Desgn II,,Lecture/Lab/Discussion,8/29/18,F,16:30 - 19:00,Elson S. Floyd Hall,C0122,Litynski,35
Main,ECE4900,40013,100,Independent Research,,Independent Study,8/29/18,,,,,,1
Main,ECE4900,40012,105,Independent Research,,Independent Study,8/29/18,,,,,Miller,3
Main,ECE4900,40371,110,Independent Research,,Independent Study,8/29/18,,,,,,1
Main,ECE4900,40014,115,Independent Research,,Independent Study,8/29/18,,,,,,1
Main,ECE4950,45378,100,Topics in Elec Eng-semi device,,Seminar or Studio,8/29/18,TR,14:30 - 15:45,Elson S. Floyd Hall,C0123,Durbin,27
Main,ECE4950,46479,105,Topics in EE: Intro to MEMS,,Seminar or Studio,8/29/18,R,13:00 - 15:30,Elson S. Floyd Hall,D0201,Atashbar,10
Main,ECE5200,42483,100,Power Electronics,,Lecture,8/29/18,MWF,09:30 - 10:20,Elson S. Floyd Hall,D0115,Asumadu,28
Main,ECE5450,44500,100,Intro to Micro Electro Mech Sy,,Lecture,8/29/18,R,13:00 - 15:30,Elson S. Floyd Hall,D0201,Atashbar,34
Main,ECE5540,43779,105,Digital Electronics,,Lecture/Lab/Discussion,8/29/18,T,18:30 - 21:00,Elson S. Floyd Hall,B0210,Grantner,12
Main,ECE5540,43779,105,Digital Electronics,,Lecture/Lab/Discussion,8/29/18,MWF,13:30 - 14:20,Elson S. Floyd Hall,C0141,Grantner,12
Main,ECE5580,44564,100,Computer Architecture,,Lecture,8/29/18,TR,16:00 - 17:15,Elson S. Floyd Hall,B0211,Sawalha,19
Main,ECE5640,42484,100,Communication Systems,,Lecture,8/29/18,MWF,10:30 - 11:20,Elson S. Floyd Hall,D0201,Gejji,18
Main,ECE5710,42272,100,State Space Control Systems,,Lecture,8/29/18,MWF,15:30 - 16:20,Elson S. Floyd Hall,C0124,Tanner,20
Main,ECE5730,46694,100,Fndations of Neural Networks,,Lecture,8/29/18,TR,11:30 - 13:00,Elson S. Floyd Hall,C0228,Miller,10
Main,ECE5950,45170,100,Intro Adv Topics,,Lecture,8/29/18,TR,14:30 - 15:45,Elson S. Floyd Hall,C0123,Durbin,9
Main,ECE5950,46288,105,Intro Adv Topics-Digital Dsgn.,,Lecture,8/29/18,W,18:30 - 21:10,Elson S. Floyd Hall,B0210,Grantner,5
Main,ECE5950,46288,105,Intro Adv Topics-Digital Dsgn.,,Lecture,8/29/18,MWF,11:30 - 12:20,Elson S. Floyd Hall,D0210,Grantner,5
Main,ECE5950,46389,110,Intro Adv Topics-HV Eng.,,Lecture,8/29/18,TR,09:00 - 10:15,Elson S. Floyd Hall,D0206,Gomez,25
Main,ECE6360,46218,100,Appl Optics & System Design,,Lecture,8/29/18,M,18:30 - 21:10,Elson S. Floyd Hall,C0122,Litynski,16
Main,ECE6410,42273,100,Adv Electronic Instrumentation,,Lecture,8/29/18,R,18:30 - 21:00,Elson S. Floyd Hall,C0122,Atashbar,25
Main,ECE6560,46282,100,Multirate Signal Processing,,Lecture,8/29/18,TR,16:00 - 17:15,Elson S. Floyd Hall,F0210,Bazuin,20
Main,ECE6570,43668,100,Biomedical Signal Processing,,Lecture,8/29/18,MWF,12:30 - 13:20,Elson S. Floyd Hall,C0141,Abdel-Qader,30
Main,ECE6710,42274,100,Optimal Control,,Lecture,8/29/18,W,16:00 - 18:30,Elson S. Floyd Hall,D0212,Gejji,25
Main,ECE6730,46283,100,Advanced Neural Networks,,Lecture,8/29/18,TR,11:30 - 12:20,Elson S. Floyd Hall,C0228,Miller,10
Main,ECE6970,41257,100,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,Elson S. Floyd Hall,D0210,Atashbar,3
Main,ECE6970,41258,105,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,,,Durbin,3
Main,ECE6970,41259,110,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,,,Gomez,3
Main,ECE6970,41260,115,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,,,Grantner,3
Main,ECE6970,41261,120,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,,,Abdel-Qader,3
Main,ECE6970,41262,125,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,,,,3
Main,ECE6970,41813,130,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,,,,3
Main,ECE6970,41814,135,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,,,,3
Main,ECE6970,41815,140,Problems-El/Computer Enginrg,,Independent Study,8/29/18,,,,,,3
Main,ECE6990,42156,100,Practical Training,,Supervision or Practicum,8/29/18,,,,,,3
Main,ECE6990,42157,105,Practical Training,,Supervision or Practicum,8/29/18,,,,,,3
Main,ECE6990,42158,110,Practical Training,,Supervision or Practicum,8/29/18,,,,,,3
Main,ECE7000,41263,100,Master Thesis,,Independent Study,8/29/18,,,,,Abdel-Qader,1
Main,ECE7000,41267,105,Master Thesis,,Independent Study,8/29/18,,,,,Atashbar,1
Main,ECE7000,41268,110,Master Thesis,,Independent Study,8/29/18,,,,,Sawalha,1
Main,ECE7000,41269,115,Master Thesis,,Independent Study,8/29/18,,,,,,1
Main,ECE7000,41270,120,Master Thesis,,Independent Study,8/29/18,,,,,,1
Main,ECE7000,42850,125,Master Thesis,,Independent Study,8/29/18,,,,,,3
Main,ECE7000,42851,130,Master Thesis,,Independent Study,8/29/18,,,,,,3
Main,ECE7000,44311,135,Master Thesis,,Independent Study,8/29/18,,,,,,1
Main,ECE7100,41617,100,Independent Research,,Independent Study,8/29/18,,,,,Asumadu,3
Main,ECE7100,41618,105,Independent Research,,Independent Study,8/29/18,,,,,Atashbar,3
Main,ECE7100,41619,110,Independent Research,,Independent Study,8/29/18,,,,,Gomez,3
Main,ECE7100,43865,115,Independent Research,,Independent Study,8/29/18,,,,,,3
Main,ECE7100,44325,120,Independent Research,,Independent Study,8/29/18,,,,,,3
Main,ECE7100,44737,125,Independent Research,,Independent Study,8/29/18,,,,,,3
Main,ECE7300,41271,100,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Abdel-Qader,1
Main,ECE7300,41272,105,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Gomez,1
Main,ECE7300,41908,110,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Sawalha,3
Main,ECE7300,42202,115,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Grantner,2
Main,ECE7300,42203,120,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Asumadu,2
Main,ECE7300,42204,125,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Durbin,2
Main,ECE7300,44310,130,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Atashbar,3
Main,ECE7300,44323,135,Doctoral Dissertation,,Independent Study,8/29/18,,,,,Miller,3
Main,EDMM1220,43894,100,Automobile in Society,,Lecture,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,D0109,Vandepolder,60
Main,EDMM1420,43890,500,Engineering Graphics,L1,Lecture,8/29/18,MW,12:30 - 13:20,Elson S. Floyd Hall,D0109,Urdarevik,120
Main,EDMM1420,43892,505,Engineering Graphics,L1,Lecture,8/29/18,MW,15:30 - 16:20,Elson S. Floyd Hall,D0109,Urdarevik,100
Main,EDMM1420,43897,510,Engineering Graphics,L1,Lecture,8/29/18,T,18:30 - 20:20,Elson S. Floyd Hall,D0109,Urdarevik,100
Main,EDMM1420,43891,540,Engineering Graphics,B1,Lab or Discussion,8/29/18,T,08:30 - 11:20,Elson S. Floyd Hall,C0226,Urdarevik,24
Main,EDMM1420,43893,542,Engineering Graphics,B1,Lab or Discussion,8/29/18,T,12:30 - 15:20,Elson S. Floyd Hall,C0219,Urdarevik,24
Main,EDMM1420,43901,543,Engineering Graphics-HC,B1,Lab or Discussion,8/29/18,T,15:30 - 18:20,Elson S. Floyd Hall,C0219,Urdarevik,24
Main,EDMM1420,43911,546,Engineering Graphics,B1,Lab or Discussion,8/29/18,W,12:30 - 15:20,Elson S. Floyd Hall,C0228,Urdarevik,24
Main,EDMM1420,43914,548,Engineering Graphics,B1,Lab or Discussion,8/29/18,F,15:30 - 18:20,Elson S. Floyd Hall,C0227,Urdarevik,24
Main,EDMM1420,43916,550,Engineering Graphics,B1,Lab or Discussion,8/29/18,T,18:30 - 21:20,Elson S. Floyd Hall,C0219,Urdarevik,24
Main,EDMM1420,43917,552,Engineering Graphics,B1,Lab or Discussion,8/29/18,M,18:30 - 21:20,Elson S. Floyd Hall,C0228,Urdarevik,24
Main,EDMM1420,43918,554,Engineering Graphics,B1,Lab or Discussion,8/29/18,W,08:30 - 11:20,Elson S. Floyd Hall,C0226,Urdarevik,24
Main,EDMM1420,43919,556,Engineering Graphics,B1,Lab or Discussion,8/29/18,R,18:30 - 21:20,Elson S. Floyd Hall,C0224,Urdarevik,24
Main,EDMM1420,43920,558,Engineering Graphics,B1,Lab or Discussion,8/29/18,R,12:30 - 15:20,Elson S. Floyd Hall,C0219,Urdarevik,24
Main,EDMM1420,43921,560,Engineering Graphics,B1,Lab or Discussion,8/29/18,R,12:30 - 15:20,Elson S. Floyd Hall,C0228,Urdarevik,24
Main,EDMM1420,43922,562,Engineering Graphics,B1,Lab or Discussion,8/29/18,R,15:30 - 18:20,Elson S. Floyd Hall,C0219,Urdarevik,24
Main,EDMM1420,43923,564,Engineering Graphics,B1,Lab or Discussion,8/29/18,F,08:30 - 11:20,Elson S. Floyd Hall,C0227,Urdarevik,24
Main,EDMM1420,43924,566,Engineering Graphics,B1,Lab or Discussion,8/29/18,F,12:30 - 15:20,Elson S. Floyd Hall,C0227,Urdarevik,24
Main,EDMM1420,43925,567,Engineering Graphics,B1,Lab or Discussion,8/29/18,W,18:30 - 21:20,Elson S. Floyd Hall,C0228,Urdarevik,24
Main,EDMM1420,45432,568,Engineering Graphics,B1,Lab or Discussion,8/29/18,M,15:30 - 18:20,Elson S. Floyd Hall,C0227,Urdarevik,24
Main,EDMM1430,43926,500,Product Design Fundamentals,L1,Lecture,8/29/18,T,12:30 - 14:10,Elson S. Floyd Hall,C0124,Middleton,36
Main,EDMM1430,43928,540,Product Design Fundamentals,B1,Lab or Discussion,8/29/18,R,11:30 - 14:20,Elson S. Floyd Hall,G0211,Middleton,18
Main,EDMM1430,43930,545,Product Design Fundamentals,B1,Lab or Discussion,8/29/18,R,14:30 - 17:20,Elson S. Floyd Hall,G0211,Middleton,18
Main,EDMM1500,43931,100,Intro Manufacturing,,Lecture,8/29/18,MW,17:30 - 18:45,Elson S. Floyd Hall,D0109,Engelmann,100
Main,EDMM1501,44151,100,Processes and Materials in Mfg,,Lab or Discussion,8/29/18,R,15:30 - 18:20,Elson S. Floyd Hall,G0113,Konkel,15
Main,EDMM1501,44152,105,Processes and Materials in Mfg,,Lab or Discussion,8/29/18,T,18:30 - 21:20,Elson S. Floyd Hall,G0113,Konkel,15
Main,EDMM1501,44153,110,Processes and Materials in Mfg,,Lab or Discussion,8/29/18,W,14:30 - 17:20,Elson S. Floyd Hall,F0115,Konkel,15
Main,EDMM2001,43935,500,Applied Electricity/Electronic,L1,Lecture,8/29/18,M,18:30 - 19:20,Elson S. Floyd Hall,D0212,Barnes,40
Main,EDMM2001,43936,540,Applied Electricity/Electronic,B1,Lab or Discussion,8/29/18,M,19:30 - 21:50,Elson S. Floyd Hall,E0121,Barnes,20
Main,EDMM2001,43936,540,Applied Electricity/Electronic,B1,Lab or Discussion,8/29/18,T,18:30 - 21:20,Elson S. Floyd Hall,B0216,Barnes,20
Main,EDMM2001,45982,550,Applied Electricity/Electronic,B1,Lab or Discussion,8/29/18,M,19:30 - 21:50,Elson S. Floyd Hall,D0212,Barnes,20
Main,EDMM2001,45982,550,Applied Electricity/Electronic,B1,Lab or Discussion,8/29/18,R,18:30 - 21:20,Elson S. Floyd Hall,B0216,Barnes,20
Main,EDMM2220,43937,500,Mobile Energy Sources & Lubric,L1,Lecture,8/29/18,MW,10:30 - 11:20,Elson S. Floyd Hall,G0113,Vandepolder,15
Main,EDMM2220,43938,540,Mobile Energy Sources & Lubric,B1,Lab or Discussion,8/29/18,T,13:30 - 16:20,Elson S. Floyd Hall,G0113,Vandepolder,15
Main,EDMM2460,43952,500,Computer Aided Design,L1,Lecture,8/29/18,MW,17:30 - 18:20,Elson S. Floyd Hall,C0123,Rodriguez,40
Main,EDMM2460,43953,540,Computer Aided Design,B1,Lab or Discussion,8/29/18,T,14:30 - 17:20,Elson S. Floyd Hall,C0226,Rodriguez,20
Main,EDMM2460,43954,555,Computer Aided Design,B1,Lab or Discussion,8/29/18,F,15:30 - 18:20,Elson S. Floyd Hall,C0228,Rodriguez,20
Main,EDMM2500,43962,500,Plastic Prop/Process,L1,Lecture,8/29/18,WF,11:30 - 12:20,Elson S. Floyd Hall,C0122,Engelmann,36
Main,EDMM2500,43966,540,Plastic Prop/Process,B1,Lab or Discussion,8/29/18,W,18:30 - 21:20,Elson S. Floyd Hall,E0101,Schmidt,18
Main,EDMM2500,43967,545,Plastic Prop/Process,B1,Lab or Discussion,8/29/18,T,18:30 - 21:20,Elson S. Floyd Hall,E0101,Schmidt,18
Main,EDMM2540,43968,500,Machining Processes,L1,Lecture,8/29/18,MW,08:30 - 09:20,Elson S. Floyd Hall,D0206,Ikonomov,30
Main,EDMM2540,43970,540,Machining Processes,B1,Lab or Discussion,8/29/18,R,08:30 - 11:20,Elson S. Floyd Hall,F0115,Ikonomov,15
Main,EDMM2540,43971,555,Machining Processes,B1,Lab or Discussion,8/29/18,W,11:30 - 14:20,Elson S. Floyd Hall,F0115,Ikonomov,15
Main,EDMM2560,44537,500,Properties of Materials,L1,Lecture,8/29/18,MW,12:30 - 13:20,Elson S. Floyd Hall,C0136,Licavoli,40
Main,EDMM2560,44544,540,Properties of Materials,B1,Lab or Discussion,8/29/18,F,12:30 - 15:20,Elson S. Floyd Hall,E0121,Licavoli,20
Main,EDMM2560,44838,550,Properties of Materials,B1,Lab or Discussion,8/29/18,W,08:30 - 11:20,Elson S. Floyd Hall,E0121,Licavoli,20
Main,EDMM2810,43972,100,Statics/Strngth Matl,,Lecture,8/29/18,TR,16:30 - 18:10,Elson S. Floyd Hall,C0123,Choudhury,24
Main,EDMM2830,43973,500,Thermodynamics,L1,Lecture,8/29/18,F,12:00 - 12:50,Elson S. Floyd Hall,C0124,Choudhury,20
Main,EDMM2830,43990,540,Thermodynamics,B1,Lab or Discussion,8/29/18,T,08:30 - 11:20,Elson S. Floyd Hall,C0124,Choudhury,20
Main,EDMM2990,43992,100,Cooperative Education,,Supervision or Practicum,8/29/18,,,,,Patten,20
Main,EDMM3020,43993,100,Engrg Teams: Theory & Practice,,Lecture,8/29/18,TR,14:30 - 15:45,Elson S. Floyd Hall,D0202,Place,18
Main,EDMM3050,43994,100,Work Analysis,,Lecture,8/29/18,TR,10:00 - 11:15,Elson S. Floyd Hall,D0210,Hammond,24
Main,EDMM3150,43995,100,Work Analysis/Design Lab,,Lab or Discussion,8/29/18,R,18:30 - 21:20,Elson S. Floyd Hall,D0210,Hammond,24
Main,EDMM3200,43996,100,Engineering Cost Analysis,,Lecture,8/29/18,WF,10:30 - 11:20,Elson S. Floyd Hall,C0229,Gupta,26
Main,EDMM3260,43999,100,Operations Plant/Cont,,Lecture,8/29/18,W,18:30 - 21:20,Elson S. Floyd Hall,C0226,Gupta,26
Main,EDMM3280,44000,105,Quality Assur/Cont,,Lecture,8/29/18,W,11:30 - 12:40,Elson S. Floyd Hall,D0208,Meade,36
Main,EDMM3280,45291,110,Quality Assur/Cont,,Lecture,8/29/18,W,13:00 - 14:10,Elson S. Floyd Hall,D0208,Meade,36
Main,EDMM3480,44001,500,Designing For Production,L1,Lecture,8/29/18,MW,14:30 - 15:20,Elson S. Floyd Hall,D0201,Keil,48
Main,EDMM3480,44002,540,Designing For Production,B1,Lab or Discussion,8/29/18,W,18:30 - 21:20,Elson S. Floyd Hall,C0229,Keil,24
Main,EDMM3480,44003,545,Designing For Production,B1,Lab or Discussion,8/29/18,R,15:30 - 18:20,Elson S. Floyd Hall,C0228,Keil,24
Main,EDMM3520,44004,500,Metal Casting,L1,Lecture,8/29/18,R,10:30 - 12:20,Elson S. Floyd Hall,E0121,Ramrattan,18
Main,EDMM3520,44005,540,Metal Casting,B1,Lab or Discussion,8/29/18,R,12:30 - 15:20,Elson S. Floyd Hall,E0121,Ramrattan,18
Main,EDMM3540,44006,500,Metrology,L1,Lecture,8/29/18,MW,15:30 - 16:20,Elson S. Floyd Hall,D0201,Ikonomov,45
Main,EDMM3540,44007,540,Metrology,B1,Lab or Discussion,8/29/18,M,18:30 - 21:20,Elson S. Floyd Hall,F0106,Gay,15
Main,EDMM3540,44008,545,Metrology,B1,Lab or Discussion,8/29/18,R,18:30 - 21:20,Elson S. Floyd Hall,F0106,Gay,15
Main,EDMM3540,44009,550,Metrology,B1,Lab or Discussion,8/29/18,T,18:30 - 21:20,Elson S. Floyd Hall,F0106,Gay,15
Main,EDMM3840,44010,500,Fluid Mechanics & Hydraulics,L1,Lecture,8/29/18,W,16:30 - 18:10,Elson S. Floyd Hall,E0121,Choudhury,18
Main,EDMM3840,44011,540,Fluid Mechanics & Hydraulics,B1,Lab or Discussion,8/29/18,F,08:30 - 11:20,Elson S. Floyd Hall,E0121,Choudhury,18
Main,EDMM4120,44013,100,Industrial Systems Mgmt,,Lecture,8/29/18,TR,08:30 - 09:45,Elson S. Floyd Hall,D0210,Mallak,24
Main,EDMM4480,44016,500,Computer-Aided Analysis,L1,Lecture,8/29/18,MW,08:30 - 09:20,Elson S. Floyd Hall,C0229,Rodriguez,20
Main,EDMM4480,44017,540,Computer-Aided Analysis,B1,Lab or Discussion,8/29/18,T,08:30 - 11:20,Elson S. Floyd Hall,C0219,Rodriguez,20
Main,EDMM4490,44018,500,Adv Product & System Design,L1,Lecture,8/29/18,MW,13:30 - 14:20,Elson S. Floyd Hall,C0227,Rodriguez,20
